date,location,year,month,week,yday,date_numeric,post_flood,days_since_flood,uv
2021-02-09,Raw,2021,2,6,40,18667,0,0,0.112
2021-02-10,Finished,2021,2,6,41,18668,0,0,0.047
2021-02-10,Raw,2021,2,6,41,18668,0,0,0.11
2021-02-11,Finished,2021,2,6,42,18669,0,0,0.049
2021-02-11,Raw,2021,2,6,42,18669,0,0,0.12
2021-02-12,Finished,2021,2,6,43,18670,0,0,0.036
2021-02-12,Raw,2021,2,6,43,18670,0,0,0.125
2021-02-13,Finished,2021,2,6,44,18671,0,0,0.038
2021-02-13,Raw,2021,2,6,44,18671,0,0,0.125
2021-02-14,Finished,2021,2,6,45,18672,0,0,0.035
2021-02-14,Raw,2021,2,6,45,18672,0,0,0.12
2021-02-16,Finished,2021,2,7,47,18674,0,0,0.033
2021-02-16,Raw,2021,2,7,47,18674,0,0,0.12
2021-02-20,Finished,2021,2,7,51,18678,0,0,0.036
2021-02-20,Raw,2021,2,7,51,18678,0,0,0.119
2021-02-22,Finished,2021,2,8,53,18680,0,0,0.037
2021-02-22,Raw,2021,2,8,53,18680,0,0,0.128
2021-02-26,Finished,2021,2,8,57,18684,0,0,0.036
2021-02-26,Raw,2021,2,8,57,18684,0,0,0.123
2021-02-27,Finished,2021,2,8,58,18685,0,0,0.041
2021-02-27,Raw,2021,2,8,58,18685,0,0,0.125
2021-02-28,Finished,2021,2,8,59,18686,0,0,0.039
2021-02-28,Raw,2021,2,8,59,18686,0,0,0.124
2021-03-02,Finished,2021,3,9,61,18688,0,0,0.038
2021-03-02,Raw,2021,3,9,61,18688,0,0,0.127
2021-03-03,Finished,2021,3,9,62,18689,0,0,0.034
2021-03-03,Raw,2021,3,9,62,18689,0,0,0.118
2021-03-04,Finished,2021,3,9,63,18690,0,0,0.043
2021-03-04,Raw,2021,3,9,63,18690,0,0,0.129
2021-03-05,Finished,2021,3,9,64,18691,0,0,0.036
2021-03-05,Raw,2021,3,9,64,18691,0,0,0.122
2021-03-07,Finished,2021,3,9,66,18693,0,0,0.037
2021-03-07,Raw,2021,3,9,66,18693,0,0,0.123
2021-03-08,Finished,2021,3,10,67,18694,0,0,0.033
2021-03-08,Raw,2021,3,10,67,18694,0,0,0.118
2021-03-09,Finished,2021,3,10,68,18695,0,0,0.035
2021-03-09,Raw,2021,3,10,68,18695,0,0,0.125
2021-03-10,Finished,2021,3,10,69,18696,0,0,0.038
2021-03-10,Raw,2021,3,10,69,18696,0,0,0.123
2021-03-11,Finished,2021,3,10,70,18697,0,0,0.036
2021-03-11,Raw,2021,3,10,70,18697,0,0,0.125
2021-03-12,Finished,2021,3,10,71,18698,0,0,0.037
2021-03-12,Raw,2021,3,10,71,18698,0,0,0.123
2021-03-13,Finished,2021,3,10,72,18699,0,0,0.037
2021-03-13,Raw,2021,3,10,72,18699,0,0,0.12
2021-03-14,Finished,2021,3,10,73,18700,0,0,0.036
2021-03-14,Raw,2021,3,10,73,18700,0,0,0.125
2021-03-15,Finished,2021,3,11,74,18701,0,0,0.044
2021-03-15,Raw,2021,3,11,74,18701,0,0,0.121
2021-03-16,Finished,2021,3,11,75,18702,0,0,0.036
2021-03-16,Raw,2021,3,11,75,18702,0,0,0.122
2021-03-18,Finished,2021,3,11,77,18704,0,0,0.04
2021-03-18,Raw,2021,3,11,77,18704,0,0,0.124
2021-03-19,Finished,2021,3,11,78,18705,0,0,0.045
2021-03-19,Raw,2021,3,11,78,18705,0,0,0.121
2021-03-21,Finished,2021,3,11,80,18707,0,0,0.037
2021-03-21,Raw,2021,3,11,80,18707,0,0,0.124
2021-03-22,Finished,2021,3,12,81,18708,0,0,0.035
2021-03-22,Raw,2021,3,12,81,18708,0,0,0.113
2021-03-23,Finished,2021,3,12,82,18709,0,0,0.035
2021-03-23,Raw,2021,3,12,82,18709,0,0,0.12
2021-03-24,Finished,2021,3,12,83,18710,0,0,0.043
2021-03-24,Raw,2021,3,12,83,18710,0,0,0.125
2021-03-25,Finished,2021,3,12,84,18711,0,0,0.03
2021-03-25,Raw,2021,3,12,84,18711,0,0,0.123
2021-03-27,Finished,2021,3,12,86,18713,0,0,0.029
2021-03-27,Raw,2021,3,12,86,18713,0,0,0.116
2021-03-28,Finished,2021,3,12,87,18714,0,0,0.031
2021-03-28,Raw,2021,3,12,87,18714,0,0,0.12
2021-03-29,Finished,2021,3,13,88,18715,0,0,0.036
2021-03-29,Raw,2021,3,13,88,18715,0,0,0.125
2021-03-30,Finished,2021,3,13,89,18716,0,0,0.045
2021-03-30,Raw,2021,3,13,89,18716,0,0,0.125
2021-03-31,Finished,2021,3,13,90,18717,0,0,0.029
2021-03-31,Raw,2021,3,13,90,18717,0,0,0.116
2021-04-01,Finished,2021,4,13,91,18718,0,0,0.032
2021-04-01,Raw,2021,4,13,91,18718,0,0,0.11
2021-04-02,Finished,2021,4,13,92,18719,0,0,0.034
2021-04-02,Raw,2021,4,13,92,18719,0,0,0.123
2021-04-03,Finished,2021,4,13,93,18720,0,0,0.027
2021-04-03,Raw,2021,4,13,93,18720,0,0,0.117
2021-04-04,Finished,2021,4,13,94,18721,0,0,0.033
2021-04-04,Raw,2021,4,13,94,18721,0,0,0.127
2021-04-05,Finished,2021,4,14,95,18722,0,0,0.015
2021-04-05,Raw,2021,4,14,95,18722,0,0,0.111
2021-04-06,Finished,2021,4,14,96,18723,0,0,0.021
2021-04-06,Raw,2021,4,14,96,18723,0,0,0.115
2021-04-07,Finished,2021,4,14,97,18724,0,0,0.035
2021-04-07,Raw,2021,4,14,97,18724,0,0,0.128
2021-04-08,Finished,2021,4,14,98,18725,0,0,0.038
2021-04-08,Raw,2021,4,14,98,18725,0,0,0.13
2021-04-09,Finished,2021,4,14,99,18726,0,0,0.036
2021-04-09,Raw,2021,4,14,99,18726,0,0,0.127
2021-04-11,Finished,2021,4,14,101,18728,0,0,0.036
2021-04-11,Raw,2021,4,14,101,18728,0,0,0.125
2021-04-12,Finished,2021,4,15,102,18729,0,0,0.036
2021-04-12,Raw,2021,4,15,102,18729,0,0,0.131
2021-04-13,Finished,2021,4,15,103,18730,0,0,0.034
2021-04-13,Raw,2021,4,15,103,18730,0,0,0.128
2021-04-14,Finished,2021,4,15,104,18731,0,0,0.033
2021-04-14,Raw,2021,4,15,104,18731,0,0,0.128
2021-04-15,Finished,2021,4,15,105,18732,0,0,0.036
2021-04-15,Raw,2021,4,15,105,18732,0,0,0.131
2021-04-16,Finished,2021,4,15,106,18733,0,0,0.033
2021-04-16,Raw,2021,4,15,106,18733,0,0,0.131
2021-04-17,Finished,2021,4,15,107,18734,0,0,0.035
2021-04-17,Raw,2021,4,15,107,18734,0,0,0.134
2021-04-18,Finished,2021,4,15,108,18735,0,0,0.038
2021-04-18,Raw,2021,4,15,108,18735,0,0,0.124
2021-04-19,Finished,2021,4,16,109,18736,0,0,0.032
2021-04-19,Raw,2021,4,16,109,18736,0,0,0.13
2021-04-20,Raw,2021,4,16,110,18737,0,0,0.114
2021-04-21,Finished,2021,4,16,111,18738,0,0,0.031
2021-04-21,Raw,2021,4,16,111,18738,0,0,0.126
2021-04-22,Finished,2021,4,16,112,18739,0,0,0.036
2021-04-22,Raw,2021,4,16,112,18739,0,0,0.13
2021-04-23,Finished,2021,4,16,113,18740,0,0,0.028
2021-04-23,Raw,2021,4,16,113,18740,0,0,0.119
2021-04-26,Finished,2021,4,17,116,18743,0,0,0.034
2021-04-26,Raw,2021,4,17,116,18743,0,0,0.128
2021-04-27,Finished,2021,4,17,117,18744,0,0,0.031
2021-04-27,Raw,2021,4,17,117,18744,0,0,0.119
2021-04-28,Finished,2021,4,17,118,18745,0,0,0.037
2021-04-28,Raw,2021,4,17,118,18745,0,0,0.125
2021-04-29,Finished,2021,4,17,119,18746,0,0,0.032
2021-04-29,Raw,2021,4,17,119,18746,0,0,0.031
2021-04-30,Finished,2021,4,17,120,18747,0,0,0.036
2021-04-30,Raw,2021,4,17,120,18747,0,0,0.124
2021-05-01,Finished,2021,5,17,121,18748,0,0,0.036
2021-05-01,Raw,2021,5,17,121,18748,0,0,0.125
2021-05-02,Finished,2021,5,17,122,18749,0,0,0.032
2021-05-02,Raw,2021,5,17,122,18749,0,0,0.125
2021-05-03,Finished,2021,5,18,123,18750,0,0,0.032
2021-05-03,Raw,2021,5,18,123,18750,0,0,0.126
2021-05-04,Finished,2021,5,18,124,18751,0,0,0.037
2021-05-04,Raw,2021,5,18,124,18751,0,0,0.123
2021-05-05,Finished,2021,5,18,125,18752,0,0,0.029
2021-05-05,Raw,2021,5,18,125,18752,0,0,0.115
2021-05-07,Finished,2021,5,18,127,18754,0,0,0.029
2021-05-07,Raw,2021,5,18,127,18754,0,0,0.114
2021-05-08,Finished,2021,5,18,128,18755,0,0,0.035
2021-05-08,Raw,2021,5,18,128,18755,0,0,0.119
2021-05-09,Finished,2021,5,18,129,18756,0,0,0.037
2021-05-09,Raw,2021,5,18,129,18756,0,0,0.128
2021-05-10,Finished,2021,5,19,130,18757,0,0,0.036
2021-05-10,Raw,2021,5,19,130,18757,0,0,0.123
2021-05-11,Finished,2021,5,19,131,18758,0,0,0.034
2021-05-11,Raw,2021,5,19,131,18758,0,0,0.122
2021-05-13,Finished,2021,5,19,133,18760,0,0,0.029
2021-05-13,Raw,2021,5,19,133,18760,0,0,0.119
2021-05-14,Finished,2021,5,19,134,18761,0,0,0.03
2021-05-14,Raw,2021,5,19,134,18761,0,0,0.126
2021-05-15,Finished,2021,5,19,135,18762,0,0,0.032
2021-05-15,Raw,2021,5,19,135,18762,0,0,0.122
2021-05-16,Finished,2021,5,19,136,18763,0,0,0.032
2021-05-16,Raw,2021,5,19,136,18763,0,0,0.119
2021-05-17,Finished,2021,5,20,137,18764,0,0,0.032
2021-05-17,Raw,2021,5,20,137,18764,0,0,0.116
2021-05-18,Finished,2021,5,20,138,18765,0,0,0.034
2021-05-18,Raw,2021,5,20,138,18765,0,0,0.123
2021-05-19,Finished,2021,5,20,139,18766,0,0,0.025
2021-05-19,Raw,2021,5,20,139,18766,0,0,0.12
2021-05-20,Finished,2021,5,20,140,18767,0,0,0.038
2021-05-20,Raw,2021,5,20,140,18767,0,0,0.122
2021-05-21,Finished,2021,5,20,141,18768,0,0,0.027
2021-05-21,Raw,2021,5,20,141,18768,0,0,0.114
2021-05-22,Finished,2021,5,20,142,18769,0,0,0.032
2021-05-22,Raw,2021,5,20,142,18769,0,0,0.119
2021-05-23,Finished,2021,5,20,143,18770,0,0,0.036
2021-05-23,Raw,2021,5,20,143,18770,0,0,0.119
2021-05-24,Finished,2021,5,21,144,18771,0,0,0.029
2021-05-24,Raw,2021,5,21,144,18771,0,0,0.111
2021-05-25,Finished,2021,5,21,145,18772,0,0,0.032
2021-05-25,Raw,2021,5,21,145,18772,0,0,0.114
2021-05-27,Finished,2021,5,21,147,18774,0,0,0.034
2021-05-27,Raw,2021,5,21,147,18774,0,0,0.12
2021-05-28,Finished,2021,5,21,148,18775,0,0,0.035
2021-05-28,Raw,2021,5,21,148,18775,0,0,0.115
2021-05-29,Finished,2021,5,21,149,18776,0,0,0.031
2021-05-29,Raw,2021,5,21,149,18776,0,0,0.115
2021-05-31,Finished,2021,5,22,151,18778,0,0,0.028
2021-05-31,Raw,2021,5,22,151,18778,0,0,0.112
2021-06-01,Finished,2021,6,22,152,18779,0,0,0.027
2021-06-01,Raw,2021,6,22,152,18779,0,0,0.112
2021-06-02,Finished,2021,6,22,153,18780,0,0,0.024
2021-06-02,Raw,2021,6,22,153,18780,0,0,0.115
2021-06-03,Finished,2021,6,22,154,18781,0,0,0.03
2021-06-03,Raw,2021,6,22,154,18781,0,0,0.121
2021-06-04,Finished,2021,6,22,155,18782,0,0,0.035
2021-06-04,Raw,2021,6,22,155,18782,0,0,0.117
2021-06-05,Finished,2021,6,22,156,18783,0,0,0.029
2021-06-05,Raw,2021,6,22,156,18783,0,0,0.12
2021-06-06,Finished,2021,6,22,157,18784,0,0,0.033
2021-06-06,Raw,2021,6,22,157,18784,0,0,0.118
2021-06-07,Finished,2021,6,23,158,18785,0,0,0.029
2021-06-07,Raw,2021,6,23,158,18785,0,0,0.109
2021-06-08,Finished,2021,6,23,159,18786,0,0,0.027
2021-06-08,Raw,2021,6,23,159,18786,0,0,0.11
2021-06-09,Finished,2021,6,23,160,18787,0,0,0.033
2021-06-09,Raw,2021,6,23,160,18787,0,0,0.113
2021-06-10,Finished,2021,6,23,161,18788,0,0,0.029
2021-06-10,Raw,2021,6,23,161,18788,0,0,0.108
2021-06-11,Finished,2021,6,23,162,18789,0,0,0.028
2021-06-11,Raw,2021,6,23,162,18789,0,0,0.107
2021-06-13,Finished,2021,6,23,164,18791,0,0,0.024
2021-06-13,Raw,2021,6,23,164,18791,0,0,0.104
2021-06-14,Finished,2021,6,24,165,18792,0,0,0.035
2021-06-14,Raw,2021,6,24,165,18792,0,0,0.113
2021-06-15,Finished,2021,6,24,166,18793,0,0,0.019
2021-06-15,Raw,2021,6,24,166,18793,0,0,0.093
2021-06-16,Finished,2021,6,24,167,18794,0,0,0.033
2021-06-16,Raw,2021,6,24,167,18794,0,0,0.118
2021-06-17,Finished,2021,6,24,168,18795,0,0,0.028
2021-06-17,Raw,2021,6,24,168,18795,0,0,0.107
2021-06-18,Finished,2021,6,24,169,18796,0,0,0.018
2021-06-18,Raw,2021,6,24,169,18796,0,0,0.098
2021-06-19,Finished,2021,6,24,170,18797,0,0,0.026
2021-06-19,Raw,2021,6,24,170,18797,0,0,0.107
2021-06-21,Finished,2021,6,25,172,18799,0,0,0.03
2021-06-21,Raw,2021,6,25,172,18799,0,0,0.109
2021-06-22,Finished,2021,6,25,173,18800,0,0,0.026
2021-06-22,Raw,2021,6,25,173,18800,0,0,0.1
2021-06-23,Finished,2021,6,25,174,18801,0,0,0.041
2021-06-23,Raw,2021,6,25,174,18801,0,0,0.116
2021-06-24,Finished,2021,6,25,175,18802,0,0,0.025
2021-06-24,Raw,2021,6,25,175,18802,0,0,0.104
2021-06-25,Finished,2021,6,25,176,18803,0,0,0.032
2021-06-25,Raw,2021,6,25,176,18803,0,0,0.107
2021-06-26,Finished,2021,6,25,177,18804,0,0,0.034
2021-06-26,Raw,2021,6,25,177,18804,0,0,0.119
2021-06-27,Finished,2021,6,25,178,18805,0,0,0.031
2021-06-27,Raw,2021,6,25,178,18805,0,0,0.108
2021-06-28,Finished,2021,6,26,179,18806,0,0,0.022
2021-06-28,Raw,2021,6,26,179,18806,0,0,0.095
2021-06-29,Finished,2021,6,26,180,18807,0,0,0.028
2021-06-29,Raw,2021,6,26,180,18807,0,0,0.103
2021-07-01,Finished,2021,7,26,182,18809,0,0,0.028
2021-07-01,Raw,2021,7,26,182,18809,0,0,0.096
2021-07-02,Finished,2021,7,26,183,18810,0,0,0.039
2021-07-02,Raw,2021,7,26,183,18810,0,0,0.105
2021-07-03,Finished,2021,7,26,184,18811,0,0,0.018
2021-07-03,Raw,2021,7,26,184,18811,0,0,0.094
2021-07-04,Finished,2021,7,26,185,18812,0,0,0.024
2021-07-04,Raw,2021,7,26,185,18812,0,0,0.099
2021-07-05,Finished,2021,7,27,186,18813,0,0,0.03
2021-07-05,Raw,2021,7,27,186,18813,0,0,0.101
2021-07-06,Finished,2021,7,27,187,18814,0,0,0.031
2021-07-06,Raw,2021,7,27,187,18814,0,0,0.11
2021-07-07,Finished,2021,7,27,188,18815,0,0,0.028
2021-07-07,Raw,2021,7,27,188,18815,0,0,0.101
2021-07-08,Finished,2021,7,27,189,18816,0,0,0.025
2021-07-08,Raw,2021,7,27,189,18816,0,0,0.096
2021-07-09,Finished,2021,7,27,190,18817,0,0,0.026
2021-07-09,Raw,2021,7,27,190,18817,0,0,0.097
2021-07-10,Finished,2021,7,27,191,18818,0,0,0.017
2021-07-10,Raw,2021,7,27,191,18818,0,0,0.075
2021-07-11,Finished,2021,7,27,192,18819,0,0,0.039
2021-07-11,Raw,2021,7,27,192,18819,0,0,0.095
2021-07-12,Finished,2021,7,28,193,18820,0,0,0.028
2021-07-12,Raw,2021,7,28,193,18820,0,0,0.097
2021-07-13,Finished,2021,7,28,194,18821,0,0,0.027
2021-07-13,Raw,2021,7,28,194,18821,0,0,0.101
2021-07-14,Finished,2021,7,28,195,18822,0,0,0.027
2021-07-14,Raw,2021,7,28,195,18822,0,0,0.094
2021-07-16,Finished,2021,7,28,197,18824,0,0,0.028
2021-07-16,Raw,2021,7,28,197,18824,0,0,0.099
2021-07-17,Finished,2021,7,28,198,18825,0,0,0.038
2021-07-17,Raw,2021,7,28,198,18825,0,0,0.093
2021-07-18,Finished,2021,7,28,199,18826,0,0,0.019
2021-07-18,Raw,2021,7,28,199,18826,0,0,0.084
2021-07-19,Finished,2021,7,29,200,18827,0,0,0.025
2021-07-19,Raw,2021,7,29,200,18827,0,0,0.098
2021-07-20,Finished,2021,7,29,201,18828,0,0,0.024
2021-07-20,Raw,2021,7,29,201,18828,0,0,0.093
2021-07-22,Finished,2021,7,29,203,18830,0,0,0.029
2021-07-22,Raw,2021,7,29,203,18830,0,0,0.093
2021-07-23,Finished,2021,7,29,204,18831,0,0,0.027
2021-07-23,Raw,2021,7,29,204,18831,0,0,0.093
2021-07-26,Finished,2021,7,30,207,18834,0,0,0.026
2021-07-26,Raw,2021,7,30,207,18834,0,0,0.09
2021-07-27,Finished,2021,7,30,208,18835,0,0,0.027
2021-07-27,Raw,2021,7,30,208,18835,0,0,0.09
2021-07-28,Finished,2021,7,30,209,18836,0,0,0.026
2021-07-28,Raw,2021,7,30,209,18836,0,0,0.088
2021-07-29,Finished,2021,7,30,210,18837,0,0,0.023
2021-07-29,Raw,2021,7,30,210,18837,0,0,0.074
2021-07-30,Finished,2021,7,30,211,18838,0,0,0.028
2021-07-30,Raw,2021,7,30,211,18838,0,0,0.089
2021-07-31,Finished,2021,7,30,212,18839,0,0,0.024
2021-07-31,Raw,2021,7,30,212,18839,0,0,0.089
2021-08-01,Finished,2021,8,30,213,18840,0,0,0.025
2021-08-01,Raw,2021,8,30,213,18840,0,0,0.091
2021-08-02,Finished,2021,8,31,214,18841,0,0,0.025
2021-08-02,Raw,2021,8,31,214,18841,0,0,0.086
2021-08-03,Finished,2021,8,31,215,18842,0,0,0.027
2021-08-03,Raw,2021,8,31,215,18842,0,0,0.086
2021-08-06,Finished,2021,8,31,218,18845,0,0,0.028
2021-08-06,Raw,2021,8,31,218,18845,0,0,0.091
2021-08-07,Finished,2021,8,31,219,18846,0,0,0.021
2021-08-07,Raw,2021,8,31,219,18846,0,0,0.087
2021-08-09,Finished,2021,8,32,221,18848,0,0,0.026
2021-08-09,Raw,2021,8,32,221,18848,0,0,0.084
2021-08-10,Finished,2021,8,32,222,18849,0,0,0.021
2021-08-10,Raw,2021,8,32,222,18849,0,0,0.081
2021-08-11,Finished,2021,8,32,223,18850,0,0,0.028
2021-08-11,Raw,2021,8,32,223,18850,0,0,0.089
2021-08-12,Finished,2021,8,32,224,18851,0,0,0.027
2021-08-12,Raw,2021,8,32,224,18851,0,0,0.084
2021-08-13,Finished,2021,8,32,225,18852,0,0,0.027
2021-08-13,Raw,2021,8,32,225,18852,0,0,0.095
2021-08-14,Finished,2021,8,32,226,18853,0,0,0.031
2021-08-14,Raw,2021,8,32,226,18853,0,0,0.1
2021-08-15,Finished,2021,8,32,227,18854,0,0,0.028
2021-08-15,Raw,2021,8,32,227,18854,0,0,0.093
2021-08-16,Finished,2021,8,33,228,18855,0,0,0.023
2021-08-16,Raw,2021,8,33,228,18855,0,0,0.093
2021-08-18,Finished,2021,8,33,230,18857,0,0,0.026
2021-08-18,Raw,2021,8,33,230,18857,0,0,0.101
2021-08-19,Finished,2021,8,33,231,18858,0,0,0.023
2021-08-19,Raw,2021,8,33,231,18858,0,0,0.092
2021-08-20,Finished,2021,8,33,232,18859,0,0,0.024
2021-08-20,Raw,2021,8,33,232,18859,0,0,0.098
2021-08-24,Finished,2021,8,34,236,18863,0,0,0.025
2021-08-24,Raw,2021,8,34,236,18863,0,0,0.09
2021-08-25,Finished,2021,8,34,237,18864,0,0,0.024
2021-08-25,Raw,2021,8,34,237,18864,0,0,0.088
2021-08-26,Finished,2021,8,34,238,18865,0,0,0.027
2021-08-26,Raw,2021,8,34,238,18865,0,0,0.087
2021-08-27,Finished,2021,8,34,239,18866,0,0,0.027
2021-08-27,Raw,2021,8,34,239,18866,0,0,0.089
2021-08-28,Finished,2021,8,34,240,18867,0,0,0.025
2021-08-28,Raw,2021,8,34,240,18867,0,0,0.092
2021-08-29,Finished,2021,8,34,241,18868,0,0,0.007
2021-08-29,Raw,2021,8,34,241,18868,0,0,0.068
2021-08-31,Finished,2021,8,35,243,18870,0,0,0.026
2021-08-31,Raw,2021,8,35,243,18870,0,0,0.088
2021-09-01,Finished,2021,9,35,244,18871,0,0,0.013
2021-09-01,Raw,2021,9,35,244,18871,0,0,0.069
2021-09-02,Finished,2021,9,35,245,18872,0,0,0.02
2021-09-02,Raw,2021,9,35,245,18872,0,0,0.076
2021-09-03,Finished,2021,9,35,246,18873,0,0,0.027
2021-09-03,Raw,2021,9,35,246,18873,0,0,0.087
2021-09-04,Finished,2021,9,35,247,18874,0,0,0.025
2021-09-04,Raw,2021,9,35,247,18874,0,0,0.082
2021-09-05,Finished,2021,9,35,248,18875,0,0,0.027
2021-09-05,Raw,2021,9,35,248,18875,0,0,0.085
2021-09-06,Finished,2021,9,36,249,18876,0,0,0.025
2021-09-06,Raw,2021,9,36,249,18876,0,0,0.089
2021-09-08,Finished,2021,9,36,251,18878,0,0,0.022
2021-09-08,Raw,2021,9,36,251,18878,0,0,0.071
2021-09-09,Finished,2021,9,36,252,18879,0,0,0.025
2021-09-09,Raw,2021,9,36,252,18879,0,0,0.074
2021-09-10,Finished,2021,9,36,253,18880,0,0,0.025
2021-09-10,Raw,2021,9,36,253,18880,0,0,0.106
2021-09-11,Finished,2021,9,36,254,18881,0,0,0.029
2021-09-11,Raw,2021,9,36,254,18881,0,0,0.095
2021-09-12,Finished,2021,9,36,255,18882,0,0,0.026
2021-09-12,Raw,2021,9,36,255,18882,0,0,0.093
2021-09-13,Finished,2021,9,37,256,18883,0,0,0.028
2021-09-13,Raw,2021,9,37,256,18883,0,0,0.089
2021-09-15,Finished,2021,9,37,258,18885,0,0,0.018
2021-09-15,Raw,2021,9,37,258,18885,0,0,0.083
2021-09-16,Finished,2021,9,37,259,18886,0,0,0.025
2021-09-16,Raw,2021,9,37,259,18886,0,0,0.097
2021-09-22,Finished,2021,9,38,265,18892,0,0,0.028
2021-09-22,Raw,2021,9,38,265,18892,0,0,0.095
2021-09-23,Finished,2021,9,38,266,18893,0,0,0.029
2021-09-23,Raw,2021,9,38,266,18893,0,0,0.098
2021-09-27,Finished,2021,9,39,270,18897,0,0,0.029
2021-09-27,Raw,2021,9,39,270,18897,0,0,0.096
2021-09-30,Finished,2021,9,39,273,18900,0,0,0.022
2021-09-30,Raw,2021,9,39,273,18900,0,0,0.095
2021-10-01,Finished,2021,10,39,274,18901,0,0,0.032
2021-10-01,Raw,2021,10,39,274,18901,0,0,0.096
2021-10-04,Finished,2021,10,40,277,18904,0,0,0.028
2021-10-04,Raw,2021,10,40,277,18904,0,0,0.097
2021-10-05,Finished,2021,10,40,278,18905,0,0,0.029
2021-10-05,Raw,2021,10,40,278,18905,0,0,0.095
2021-10-06,Finished,2021,10,40,279,18906,0,0,0.027
2021-10-06,Raw,2021,10,40,279,18906,0,0,0.091
2021-10-07,Finished,2021,10,40,280,18907,0,0,0.029
2021-10-07,Raw,2021,10,40,280,18907,0,0,0.096
2021-10-08,Finished,2021,10,40,281,18908,0,0,0.029
2021-10-08,Raw,2021,10,40,281,18908,0,0,0.102
2021-10-09,Finished,2021,10,40,282,18909,0,0,0.029
2021-10-09,Raw,2021,10,40,282,18909,0,0,0.098
2021-10-10,Finished,2021,10,40,283,18910,0,0,0.026
2021-10-10,Raw,2021,10,40,283,18910,0,0,0.099
2021-10-11,Finished,2021,10,41,284,18911,0,0,0.028
2021-10-11,Raw,2021,10,41,284,18911,0,0,0.093
2021-10-12,Finished,2021,10,41,285,18912,0,0,0.028
2021-10-12,Raw,2021,10,41,285,18912,0,0,0.098
2021-10-13,Finished,2021,10,41,286,18913,0,0,0.022
2021-10-13,Raw,2021,10,41,286,18913,0,0,0.097
2021-10-14,Finished,2021,10,41,287,18914,0,0,0.028
2021-10-14,Raw,2021,10,41,287,18914,0,0,0.098
2021-10-15,Finished,2021,10,41,288,18915,0,0,0.031
2021-10-15,Raw,2021,10,41,288,18915,0,0,0.096
2021-10-16,Finished,2021,10,41,289,18916,0,0,0.027
2021-10-16,Raw,2021,10,41,289,18916,0,0,0.1
2021-10-17,Finished,2021,10,41,290,18917,0,0,0.022
2021-10-17,Raw,2021,10,41,290,18917,0,0,0.091
2021-10-18,Finished,2021,10,42,291,18918,0,0,0.028
2021-10-18,Raw,2021,10,42,291,18918,0,0,0.103
2021-10-19,Finished,2021,10,42,292,18919,0,0,0.032
2021-10-19,Raw,2021,10,42,292,18919,0,0,0.104
2021-10-20,Finished,2021,10,42,293,18920,0,0,0.031
2021-10-20,Raw,2021,10,42,293,18920,0,0,0.096
2021-10-21,Finished,2021,10,42,294,18921,0,0,0.028
2021-10-21,Raw,2021,10,42,294,18921,0,0,0.098
2021-10-22,Finished,2021,10,42,295,18922,0,0,0.029
2021-10-22,Raw,2021,10,42,295,18922,0,0,0.094
2021-10-23,Finished,2021,10,42,296,18923,0,0,0.027
2021-10-23,Raw,2021,10,42,296,18923,0,0,0.1
2021-10-24,Finished,2021,10,42,297,18924,0,0,0.028
2021-10-24,Raw,2021,10,42,297,18924,0,0,0.095
2021-10-25,Finished,2021,10,43,298,18925,0,0,0.028
2021-10-25,Raw,2021,10,43,298,18925,0,0,0.096
2021-10-26,Finished,2021,10,43,299,18926,0,0,0.029
2021-10-26,Raw,2021,10,43,299,18926,0,0,0.099
2021-10-27,Finished,2021,10,43,300,18927,0,0,0.029
2021-10-27,Raw,2021,10,43,300,18927,0,0,0.091
2021-10-28,Finished,2021,10,43,301,18928,0,0,0.023
2021-10-28,Raw,2021,10,43,301,18928,0,0,0.104
2021-10-29,Finished,2021,10,43,302,18929,0,0,0.028
2021-10-29,Raw,2021,10,43,302,18929,0,0,0.098
2021-10-30,Finished,2021,10,43,303,18930,0,0,0.025
2021-10-30,Raw,2021,10,43,303,18930,0,0,0.093
2021-10-31,Finished,2021,10,43,304,18931,0,0,0.028
2021-10-31,Raw,2021,10,43,304,18931,0,0,0.097
2021-11-01,Finished,2021,11,44,305,18932,0,0,0.029
2021-11-01,Raw,2021,11,44,305,18932,0,0,0.097
2021-11-02,Finished,2021,11,44,306,18933,0,0,0.026
2021-11-02,Raw,2021,11,44,306,18933,0,0,0.096
2021-11-03,Finished,2021,11,44,307,18934,0,0,0.028
2021-11-03,Raw,2021,11,44,307,18934,0,0,0.102
2021-11-05,Finished,2021,11,44,309,18936,0,0,0.027
2021-11-05,Raw,2021,11,44,309,18936,0,0,0.103
2021-11-06,Finished,2021,11,44,310,18937,0,0,0.027
2021-11-06,Raw,2021,11,44,310,18937,0,0,0.098
2021-11-07,Finished,2021,11,44,311,18938,0,0,0.029
2021-11-07,Raw,2021,11,44,311,18938,0,0,0.1
2021-11-08,Finished,2021,11,45,312,18939,0,0,0.027
2021-11-08,Raw,2021,11,45,312,18939,0,0,0.094
2021-11-09,Finished,2021,11,45,313,18940,0,0,0.03
2021-11-09,Raw,2021,11,45,313,18940,0,0,0.1
2021-11-10,Finished,2021,11,45,314,18941,0,0,0.028
2021-11-10,Raw,2021,11,45,314,18941,0,0,0.102
2021-11-11,Finished,2021,11,45,315,18942,0,0,0.028
2021-11-11,Raw,2021,11,45,315,18942,0,0,0.106
